content,label
"Mengendarai mobil  transmisi matik memang tidak sama dengan mobil  manual. Selain posisi tuas transmisi, yang membedakan lainnya adalah tidak adanya peda kopling pada  mobil matik.Selain perbedaan tersebut, ternyata perlakuan saat mengemudikan kendaraan roda empat bertransmisi matik ini juga tidak boleh serampangan.Jangan sekali-kali mengendarai mobil dengan transmisi otomatis seperti saat mengemudikan mobil manual.Hal ini karena, jika kebiasaan ini terus dilakukan bukan tidak mungkin umur  komponen kendaraan juga tidak akan lama.Baca juga: Deretan Mobil Bekas Rp 70 Jutaan di Balai LelangHermas Efendi Prabowo, Pemilik bengkel spesialis  Worner Matic, mengatakan, yang perlu diperhatikan saat mengendarai mobil matik adalah harus menggunakan perasaan.“Mengendarai mobil matik tidak boleh kasar, harus dengan perasaan. Berbeda dengan mobil manual,” ujar Hermas kepada Kompas.com beberapa waktu lalu.Aditya Maulana, KompasOtomotif Salah satu bagian dari transmisi matik pada mobil.Hermas menambahkan, setidaknya ada dua perilaku yang harus dihindari ketika mengemudikan mobil matik.1. Memindah gigi transmisi terlalu cepatMeski mobil dengan transmisi otomatis, mobil matik juga memiliki tuas gigi transmisi. Ada beberapa percepatan dan fungsi dari gigi transmisi sesuai dengan kebutuhan pengemudi.Seperti saat berjalan lurus, mundur, berjalan di tanjakan bahkan saat parkir. Hermas mengatakan, saat menggeser tuas transmisi ini ada yang perlu diperhatikan oleh pengemudi. ",otomotif
"JAKARTA, KOMPAS.com – Usai kemunculan bocoran foto Toyota Fortuner facelift, baru-baru ini terlihat juga gambar rekaan atau hasil olah digital  Kijang Innova terbaru.Seperti halnya Fortuner, MPV medium terlaris ini tampaknya akan mengalami penyegaran dalam waktu dekat.Nampak bahwa Kijang  Innova facelift tidak mengalami ubahan besar. Bisa dibilang mobil ini hanya mendapat minor change.Terutama pada bagian bumper dan gril depan. Beberapa orang mengatakan tampilan model facelift ini seperrti Innova versi barong yang hadir sebelum Innova reborn.Baca juga: Muncul Bocoran Toyota Fortuner Facelift, Sekarang Sudah Bisa Pesan?https://hum3d.com/ Toyota Kijang InnovaUbahanPada bagian bumper, terdapat ubahan berupa sebuah lampu sein berbentuk segitiga di sisi kanan dan kiri.Pada bagian headlamp hanya terdapat lampu utama saja, yang terlihat masih menggunakan reflektor halogen.Sementara foglamp dipindah ke bagian bawah. Khusus bagian ini, Kijang Innova seperti ingin meniru desain lampu kabut Mitsubishi Xpander.Baca juga: Jangan Mengaku Jago Nyetir Mobil Manual, Kalau Masih Begini!   Lihat postingan ini di Instagram  Karena gambar atas sudah terkonfirmasi sebagai wajah Kijang Innova facelift (slide terakhir) yang akan meluncur nggak lama lagi, sekarang coba bandingkan sama model sekarang (slide 1-7), sama-sama bentuknya 3D render dari Hum3d.com, lebih suka yang mana... Foto: Hum3d.com #toyotainnova #kijanginnova #toyotakijanginnovaSebuah kiriman dibagikan oleh  Indra Radian Fathan (@indra_fathan) pada 30 Sep 2020 jam 2:31 PDTUbahan lain terlihat dari pelek model baru palang lima dengan motif two-tone. Sedangkan bagian belakang minim ubahan.Konfirmasi Toyota Indonesia ",otomotif
"Ditlantas  Polda Metro Jaya menyatakan bahwa penerapan  tilang elektronik alias electronic traffic law enforcement ( ETLE) hingga saat ini sangat efektif dan efisien dalam menekan angka pelanggaran lalu lintas.Melalui 57 kamera ETLE yang sudah terpasang di berbagai titik ruas jalan DKI Jakarta, polisi mampu menjaring 800-1.000 pengendara yang melanggar aturan berlalu lintas per hari.""Sekitar 800-1.000 surat tilang kami kirimkan ke pengendara yang terekam melanggar lalu lintas tiap harinya, ini rata-rata. Hal tersebut tentu sangat membantu petugas di lapangan dalam menertibkan lalu lintas,"" ujar Dirlantas Polda Metro Jaya Kombes Pol Sambodo Purnomo Yogo.Baca juga: Berapa Anjloknya Penjualan Mobil Tahun Ini Imbas Pandemi?KOMPAS.com/RISKA FARASONALIA Suasana ruang Regional Traffic Management Center (RTMC) Ditlantas Polda Jateng.Selain itu, ETLE juga bisa melakukan pengawasan lebih canggih terhadap pengendara. Sebab, pelanggaran yang terekam tidak hanya tampak luarnya, melainkan aktivitas di dalam mobil seperti pengemudi menggunakan gawai saat berkendara atau pengenaan sabuk pengaman.“Dari beberapa pelanggaran yang ditilang untuk roda empat yaitu tidak pakai safety belt, gunakan ponsel, pelanggar marka, khusus di wilayah tidak ada gage (ganjil-genap) yang tidak berlakunya hanya gage, yang lainnya tetap berjalan,” jelas Sambodo.Diketahui, pelaksanaan tilang menggunakan ETLE di wilayah Ibu Kota sudah berjalan 2 tahap. Pada tahap pertama ada 12 kamera yang disiagakan, kemudian ditambah sebanyak 45 kamera lagi pada tahap kedua.Pada tahap 3 yang dimulai tahun depan, Polda Metro Jaya berencana untuk menambah sebanyak 50-60 kamera  tilang elektronik. ""Surat permohonannya sudah kami ajukan,"" ujar Sambodo.Baca juga: Polda Metro Jaya Ajukan Penambahan 60 Kamera ETLE Tahun DepanANTARA FOTO/ADITYA PRADANA PUTRA Kamera pengawas atau closed circuit television (CCTV) terpasang di Jalan MH Thamrin, Jakarta, Kamis (23/1/2020). Direktorat Lalu Lintas Polda Metro Jaya akan menerapkan tilang elektronik atau electronic traffic law enforcement (ETLE) untuk pengendara sepeda motor di sepanjang Jalan Sudirman - MH Thamrin dan jalur koridor 6 Trans-Jakarta Ragunan-Dukuh Atas mulai awal Februari 2020. ANTARA FOTO/Aditya Pradana Putra/wsj.  *** Local Caption *** Berikut daftar lokasi tilang elektronik di Ibu Kota hingga saat ini:1. Simpang traffic light Kota2. Simpang traffic light Olimo3. Simpang traffic light Ketapang atau Gajah Mada4. Simpang traffic light Harmoni5. Simpang traffic light Istana Negara6. Simpang Patung Kuda7. Simpang traffic light Kebon Sirih8. Simpang traffic light Sarinah9. Simpang traffic light Bundaran HI10. Simpang Bundaran Senayan11. Simpang traffic light Al Azhar12. Simpang traffic light CSW13. Simpang traffic light Monalisa Jalan Gatot Subroto14. Simpang Pancoran Jalan Gatot Subroto15. Simpang Kuningan Jalan Gatot Subroto S16. impang Slipi Jalan S Parman17. Simpang Tomang Jalan S Parman18. Simpang Grogol Simpang Asia Afrika19. Simpang traffic light Halim Baru20. Simpang traffic light Halim Lama21. Simpang traffic light Rawamangun22. Simpang traffic light Pramuka23. Simpang traffic light Rawasari24. Simpang traffic light Cempaka Putih   View this post on Instagram  Daftar Lokasi Kamera Tilang Elektronik atau E-TLE 1. Simpang traffic light Kota 2. Simpang traffic light Olimo 3. Simpang traffic light Ketapang atau Gajah Mada 4. Simpang traffic light Harmoni 5. Simpang traffic light Istana Negara 6. Simpang Patung Kuda 7. Simpang traffic light Kebon Sirih 8. Simpang traffic light Sarinah 9. Simpang traffic light Bundaran HI 10. Simpang Bundaran Senayan 11. Simpang traffic light Al Azhar 12. Simpang traffic light CSW 13. Simpang traffic light Monalisa 14. Jalan Gatot Subroto Simpang Pancoran 15. Jalan Gatot Subroto Simpang Kuningan 16. Jalan Gatot Subroto Simpang Slipi 17. Jalan S Parman Simpang Tomang 18. Jalan S Parman Simpang Grogol 19. Simpang Asia Afrika 20. Simpang traffic light Halim Baru 21. Simpang traffic light Halim Lama 22. Simpang traffic light Rawamangun 23. Simpang traffic light Pramuka 24. Simpang traffic light Rawasari 25. Simpang traffic light Cempaka Putih Ayo tertib berlalu lintas #polripromoter #InformasiPolri #etle @multimedia.humaspolri @divisihumaspolriA post shared by  NTMC POLRI (@ntmc_polri) on Feb 6, 2020 at 7:50am PST ",otomotif
"Masalah  relaksasi pajak nol persen untuk  mobil baru yang tak kunjung mendapat kepastian, justru menjadi bumerang bagi sebagian besar agen pemegang merek (APM). Pasalnya, akibat wacana tersebut membuat banyak konsumen yang akhirnya  menunda pembelian.Donny Saputra, Marketing Director 4W PT  Suzuki Indomobil Sales (SIS), berharap agar pemerintah untuk segara memberikan jawaban atau kepastian mengenai wacana stimulus pasar otomotif dengan relaksasi pajak tersebut.""Kita tidak tahu apakah ini disetujui atau tidak, tapi dengan dampak yang terlalu lama bisa menunda pembelian. Maka itu yang paling utama, kami harap ini ada keputusan yang cepat, jangan berlarut-larut,"" ujar Donny dalam diskusi virtual Ngovid, Rabu (30/9/2020).Baca juga: Jika Relaksasi Pajak Nol Persen Jadi, Begini Strategi Mobil88Menurut Donny, potensi penundaan pembelian akan lebih dominan berdampak pada segmen mobil penumpang.Sementara untuk niaga, tidak berimbas lantaran ada perbedaan tipikal dari konsumen yang rata-rata membeli lebih dikarenakan faktor kebutuhan untuk menjalankan bisnisnya.KOMPAS.com/GARRY LOTULUNG Sales promotion girl (SPG) berpose di samping mobil dalam pameran otomotif Indonesia International Motor Show (IIMS) 2019 di Jiexpo Kemayoran, Jakarta Utara, Kamis (25/4/2019). Pameran IIMS 2019 berlangsung hingga 5 Mei 2019 mendatang. Sebanyak 36 merek roda dua dan roda empat ikut memamerkan produk terbarunya di sini.Bila keputusan soal wacana relaksasi makin tidak pasti, menurut Donny, akan berpotensi membuat penurunan pencapaian  penjualan akibat konsumen yang menunda pembelian untuk menunggu relaksasi yang masih menjadi wacana tersebut.""Kalau makin berlarut-larut ya kami akan lumayan (berdampak), karena 45 persen penjualan kami itu dari kendaraan penumpang, apalagi di era pandemi seperti ini di mana penjualan susah. Jadi kalau dalam kondisi susah dan kami tak bisa berjualan, kira-kira kami akan makin susah,"" kata Donny.Ketika ditanya soal potensi peningkatan bila relaksasi benar-benar dikabulkan, Donny memastikan hasilnya akan sangat positif dalam mempengaruhi pertumbuhan penjualan.Baca juga: Bola Panas Wacana Relaksasi Pajak Nol Persen Mobil BaruMenurut Donny, ada tiga hal yang bisa mempengaruhi kontraksi pasar menjadi positif, yakni kondisi ekonomi, stimulus melalui produk baru atau penyegaran, serta regulasi dari pemerintah.SIS Suzuki XL7 rajai penjualan Low SUV pada Juli 2020""Kondisi ekonomi di 2020 memberikan sumbangan negatif terhadap volume penjualan, lalu stimulus produk juga perlu karena kalau tidak kecenderungannya akan negatif dan ini sudah kami lakukan serta teman-teman APM lainnya,"" ucap Donny.""Untuk regulasi ini, kalau nanti ada pemberian  pajak nol persen dalam bentuk BBN atau PPnBM, tentunya akan memberikan kontraksi yang positif terhadap pasar,"" kata dia. ",otomotif
"Tak terbantahkan jika kendaraan roda empat dengan  transmisi otomatis menjadi salah satu mobil yang paling laris saat ini.Kemudahan dalam pengoperasiannya menjadi salah satu alasan kenapa banyak orang yang beralih menggunakan mobil  matik dibandingkan manual.Tidak hanya perempuan, banyak pria yang juga terpikat dengan mobil jenis matik. Selain kemudahan yang ditawarkan, mobil bertransmisi otomatis juga dianggap memiliki tingkat  konsumsi bahan bakar yang lebih rendah daripada  mobil manual.Benarkah anggapan bahwa mobil matik lebih  irit dibandingkan manual?Baca juga: Deretan Mobil Bekas Rp 70 Jutaan di Balai LelangPemilik bengkel spesialis  Worner Matic Hermas Efendi Prabowo sepakat dengan anggapan tersebut.Menurutnya, untuk mobil matik keluaran terbaru memang lebih hemat  bensin dibandingkan mobil manual.KOMPAS.com/RAMDHAN TRIYADI BEMPAH Seorang petugas sedang mengisi bahan bakar jenis Pertamax di SPBU  34-16102 di Jalan Raya Pajajaran, Bogor Utara, Kota Bogor, Rabu (10/10/2018).""Sebab, di matik itu sekarang torsi dan tenaga yang ditransfer dari mesin ke roda bisa mencapai 100 persen,” kata Hermas kepada Kompas.com beberapa waktu lalu.Kalau mobil matik yang lama, Hermas menambahkan, tenaga yang diteruskan tidak sampai 100 persen, atau bisa hanya 98 persen saja.“Dengan tenaga yang tidak 100 persen tersebut maka ada pemborosan sebesar 2 persen. Tapi kalau manual, begitu kopling dilepas, tenaga yang tersalurkan langsung 100 persen,” ujarnya.Baca juga: 10 Pilihan Mobil Bekas Rp 40 Jutaan Akhir Bulan IniHermas juga mengatakan, sekarang mobil matik sudah menggunakan beragam teknologi canggih. ",otomotif
"JAKARTA, KOMPAS.com –  Nissan di Indonesia bisa dibilang sudah tak menjual lagi  city car March. Namun baru-baru ini beredar kabar bahwa March di beberapa negara bakal mengalami fubahan tampilan alias acelift.Dilansir dari Headlightmag, Nissan March dengan kode bodi K13 yang pernah hadir di Indonesia sejak 2010-2019 mengalami ubahan cukup signifikan terutama pada bagian fascia.Tampilan baru city car ini malah membuatnya makin terlihat mirip dengan Kicks e-Power atau March K14 yang hanya dijual di Eropa.Baca juga: Muncul Bocoran Toyota Fortuner Facelift, Sekarang Sudah Bisa Pesan?https://carsalesbase.com/ Ilustrasi Nissan March K14 yang dipasarkan di EropaBisa dibilang March  facelift ini telah menggunakan bahasa desain V-Motion generasi kedua yang juga diusung Kicks e-Power maupun Serena C27 facelift.Dengan berubahnya tampilan depan, otomatis bumper, gril, dan lampu juga mengalami penyesuaian. Kemudian rumah lampu kabut dan bentuk kap mesin turut berubah.Meski begitu, untuk bagian samping dan belakang memang belum ada gambar yang bisa menjelaskan.Baca juga: Praktisi Sebut Naik Sepeda Motor di Indonesia Paling Berbahayahttps://www.autorealidade.com.br/ Bocoran dasbor Nissan March faceliftNamun karena ini sekadar facelift, kami menduga tampilannya kurang lebih masih sama dengan bentuk March K13 sebelumnya.Selain ubahan di eksterior, laman Auto Realidade melaporkan bahwa ruang kabin  March facelift juga mendapat penyegaran.Utamanya pada dasbor bagian tengah dengan sistem infotainment baru dan setir yang sudah sama dengan mobil Nissan keluaran terbaru.Baca juga: Jika Relaksasi Pajak Nol Persen Jadi, Begini Strategi Mobil88Febri Ardani/Otomania Nissan March desain 2017. Perubahan pada DRL yang menggantikan lampu kabut dan head unit 7 inci layar sentuh di kabin.Untuk diketahui, saat ini Nissan Motor Indonesia sudah tidak lagi memproduksi March. Meski masih muncul di situs resminya, diyakini bahwa statusnya tinggal menghabiskan stok saja.Berdasarkan data Gabungan Industri Kendaraan Bermotor Indonesia (Gaikindo) tahun 2020, sudah tak ada lagi nama March di daftar wholesales.Sementara pada tahun 2019, yang menjadi waktu terakhir city car ini dijual, secara total ada 202 unit  Nissan March yang dikirimkan pada saat itu. ",otomotif
"Sampai saat ini belum ada kepastian terkait dengan wacana  relaksasi pajak nol persen untuk  mobil baru.Rencana kebijakan yang digulirkan oleh Menteri Perindustrian ( Menperin)  Agus Gumiwang Kartasasmita tersebut bertujuan untuk mendorong pertumbuhan sektor  otomotif di tengah  pandemi COvid-19 ini.Meski belum ada kepastian apakah kebijakan tersebut akan direalisasikan atau tidak, tetapi wacana tersebut sudah mulai membuat pedagang  mobil bekas gusar.Pasalnya, jika memang benar pajak nol persen akan diterapkan untuk mobil baru tentunya harganya akan jauh lebih murah.Baca juga: Wacana Pajak Nol Persen untuk Mobil Baru, Bikin Penjualan Mobil Bekas Goyang?Bukan tidak mungkin nantinya harga yang ditawarkan akan setara dengan harga mobil bekas untuk saat ini. Ilustrasi mobil bekas (Dok. Shutterstock)Senior Manager Marketing  Bursa Mobil Bekas WTC Mangga Dua Herjanto Kosasih mengatakan, dirinya memang tidak mengetahui secara pasti apakah relaksasi itu akan dilakukan.“Tetapi, dari info yang saya terima dan ini mungkin benar bahwa dalam waktu dekat ini memang ada kebijakan tersebut. Tapi kapan saya belum tahu,” ujarnya kepada Kompas.com, Rabu (30/9/2020).Herjanto menambahkan, jika memang hal itu akan dilakukan tentunya akan membuat penjualan mobil bekas terkena dampaknya.Baca juga: Wacana Pajak Mobil Baru Nol Persen, Ingat Lagi Soal Pajak Progresif“Jelas akan terkena dampaknya, karena mobil baru akan semakin murah. Tidak hanya mobil bekas, mobil baru yang sudah ada juga akan terkena dampaknya,” ucapnya.Menurutnya, dari informasi yang didapatkannya memang akan ada relaksasi pajak tetapi tidak sepenuhnya nol persen.Ari Purnomo Seorang pengunjung melihat deretan mobil bekas yang dipajang di bursa mobil Sriwedari, Solo, Jawa Tengah (Jateng), Minggu (15/12/2019). ",otomotif
"Untuk terlibat di Kejuaraan Dunia  MotoGP, tidak perlu jadi pebalap, mekanik, atau pemilik tim.Cara lain yang bisa juga dilakukan adalah dengan menjadi  sponsor dari salah satu pebalap atau tim.Bahkan, dikutip dari GPone.com, pihak yang berminat menjadi sponsor meningkat sejak beberapa tahun belakangan ini.Selain itu, yang tak kalah menariknya lagi soal bocoran  Toyota Fortuner Facelift.Penasaran seperti apa, berikut 5 artikel terpopuler di kanal otomotif pada Rabu 30 September 2020:REUTERS/ISSEI KATO Yamaha MotoGP rider Valentino Rossi (C) of Italy rides during a free practice session at the Twin Ring Motegi circuit ahead of Sundays Japanese Grand Prix in Motegi, north of Tokyo, Japan, October 9, 2015. REUTERS/Issei Kato      TPX IMAGES OF THE DAY     1. Mau Jadi  Sponsor di MotoGP? Segini TarifnyaUntuk terlibat di Kejuaraan Dunia MotoGP, tidak perlu jadi pebalap, mekanik, atau pemilik tim.Cara lain yang bisa juga dilakukan adalah dengan menjadi sponsor dari salah satu pebalap atau tim.Baca juga: Mau Jadi Sponsor di MotoGP? Segini TarifnyaBahkan, dikutip dari GPone.com, pihak yang berminat menjadi sponsor meningkat sejak beberapa tahun belakangan ini.bus-truck.id Bus tingkat Laju Prima2. Sedang Uji Jalan, PO Laju Prima Segera Punya 2  Bus Tingkat ",otomotif
"Para biker yang sering berpergian menggunakan  sepeda motor sebaiknya selalu memperhatikan kondisi tunggangannya. Bukan hanya saat cuaca hujan saja, tapi juga ketika cuaca panas.Setidaknya ada lima bagian yang perlu mendapat perhatian ekstra saat kondisi panas. Apa saja?Tekanan BanSuhu panas dapat menyebabkan tekanan angin dalam ban berubah-ubah sehingga kenyamanan dalam berkendara menjadi berkurang.Hal ini bsia diatasi dengan melakukan pengecekan kondisi tekanan ban sesering mungkin atau setidaknya sebelum berkendara.“Selain itu, sesuaikan tekanan ban dengan standar yang sudah ditentukan oleh pabrikan,” ujar Technical Service Divison PT Astra Honda  Motor (AHM) Endro Sutarno kepada Kompas.com.Baca juga: Jika Relaksasi Pajak Nol Persen Jadi, Begini Strategi Mobil88BanIstimewa Ban Motor bagian depanBerikan perhatian lebih pada kondisi ban. Ban  motor yang terkena suhu panas yang terus menerus dapat mempercepat penurunan kualitas ban seperti tekstur ban yang terlihat pecah-pecah atau getas.Ini dapat diatasi dengan melakukan penggantian ban lama dengan yang baru apabila tekstur ban sudah terlihat retakan yang besar untuk mendapatkan kenyamanan saat berkendara.Rantai Motor ",otomotif
"Jalanan kosong atau  sepi merupakan waktu yang tepat untuk memacu kendaraan. Meski begitu jalanan sepi ternyata meningkatkan risiko terjadinya  kecelakaan.Jusri Pulubuhu, Training Director Jakarta Defensive Driving Consulting ( JDDC), mengatakan, kecelakaan fatal justru lebih berpotensi terjadi saat melaju di jalanan yang sepi.“Memanfaatkan  jalan sepi, tapi bagaimana pun sepi itu adalah ruang publik. Dan hal ini memberikan peluang terjadinya kecelakaan fatal,” ucap Jusri kepada Kompas.com, belum lama ini.Baca juga: Alasan Kenapa Persimpangan Jalan Rawan KecelakaanIstimewa Kondisi kendaraan sepeda motor korban usai alami kecelakaan lalu lintas. Jusri mengatakan, kecelakaan fatal terjadi saat jalanan sepi sebab pada dasarnya hampir semua orang berpikiran demikian. Sehingga tak sedikit yang memacu kendaraannya baik  mobil atau  motor dalam kecepatan tinggi.“Lihat kecelakaan fatal yang terjadi dalam situasi sepi, bagaimanapun  jalan raya adalah ruang publik.  Sepi justru berbahaya karena orang lain juga akan menganggap jalanan sepi dan tiba-tiba mereka melintas,” katanya.Baca juga: Ini yang Harus Dilakukan Ketika Menolong Korban Kecelakaan di JalanDok. istimewa Petugas Satlantas Polresta Pekanbaru melakukan olah TKP pada kecelakaan lalu lintas yang korbanya dua orang pesepeda di simpang Jalan Jenderal Sudirman-Arifin Achmad Pekanbaru, Riau, Minggu (13/9/2020).Jusri mengatakan ngebut tidak dibolehkan tapi bukan kebut-kebutan. Selain itu jalan raya adalah fasilitas umum, karenanya paling penting ialah tetap mematuhi rambu-rambu lalu lintas yang berlaku.Meskipun jalanan sepi bukan berarti bisa kebut-kebutan seenaknya dan bisa membahayakan orang lain dan merusak fasilitas publik.“Sebaiknya mengikuti aturan yang ada, ini bukan persoalan keterampilan hard skill tapi juga soft skill pola pikir. Jalanan sepi main geber saja, ingat ini jalan raya bukan sirkuit,” kata Jusri. ",otomotif
"Penggunaan  kendaraan bermotor yang tidak sesuai rekomendasi produsen atau pabrikan akan menimbulkan beberapa masalah, salah satunya mesin ngelitik alias knocking.Gejala ini timbul melalui suara yang mirip dengan ketukan dan terdengar jelas ketika mobil melakukan akselerasi. Jika dibiarkan, suara akan semakin keras dan bisa merusak berbagai komponen lain pada mesin.Tentu, biaya yang dikeluarkan untuk melakukan perbaikan bakal semakin besar. Oleh karenanya, jika Anda mendegar suara tak wajar di mobil segera lakukan pengecekkan lebih lanjut.Baca juga: Ingat Recall Kendaraan Bukan Aib, Begini Aturannya di IndonesiaKOMPAS/HERU SRI KUMORO Ilustrasi SPBU Pertamina. Adapun penyebab  mesin mobil ngelitik, sebagaimana dikatakan Technical Support Manager PT Toyota Astra Motor (TAM) Didi Ahadi, karena penggunaan bahan bakar yang tidak sesuai.""Bisa disebabkan karena mobil menggunakan bahan bakar yang oktannya lebih rendah dari seharusnya. Atau, mobil digunakan dalam kecepatan rendah dan jarak yang dekat,"" ujar Didi kepada Kompas.com belum lama ini.Selain itu, penyebab lainnya bisa juga karena beban kendaraan yang terlalu berat saat mobil akan mulai berjalan.“Kondisi tersebut bisa juga sebagai pertanda timbulkan kerak di ruang mesin, karena penggunaan bahan bakar yang tidak sesuai itu. Sehingga, menyebabkan ruang mesin menjadi kotor,” katanya.Baca juga: Catat, 3 Langkah Mudah Rawat Turbo pada Mesin MobilKompas.com/Dio Ilustrasi mesin mobil yang terendam banjirDidi menambahkan, kondisi ini belum termasuk berbahaya atau parah untuk mesin. Hanya saja, jika mobil yang sudah menunjukkan gejala ngelitik, tetapi tidak segera ditangani bisa mengakibatkan kerusakan komponen mesin.“Ya lama-kelamaan juga bisa menyebabkan kerusakan pada komponen lainnya. Tentu, biaya akan semakin mahal. Jadi memang sebaiknya kalau mendengar atau merasa hal tak wajar pada mobil segera dibawa ke bengkel resmi,” kata Didi. ",otomotif
"Kementerian Energi dan Sumber Daya Mineral (ESDM) mengaku bahwa masih terdapat lebih dari 1.000 kecamatan di pelosok negeri yang mengalami kesulitan akses atas bahan bakar minyak ( BBM).Hal tersebut dikarenakan letak geografis wilayah terkait cukup sulit untuk dijangkau, sehingga mengakibatkan harga jual BBM menjadi mahal daripada BBM di kota besar.""Sulitnya akses merupakan kendala tersendiri bagi pendistribusian BBM. Sehingga harga BBM di pelosok lebih mahal dibanding di kota,"" kata Sekretaris Jenderal  Kementerian ESDM Ego Syahrial dalam keterangan tertulis, Selasa (29/9/2020).Baca juga: Alasan Kenapa Persimpangan Jalan Rawan KecelakaanKOMPAS.com/ERWIN HUTAPEA Ilustrasi SPBU Modular di rest area tol. Atas dasar tersebut, pemerintah kembali fokus untuk meningkatkan dan menjaga keberlanjutan program BBM satu harga di tengah pandemi supaya tercipta pemerataan keterjangkauan akses maupun harga BBM di seluruh wilayah Indonesia.Menurut Ego, program yang diinisiasi oleh Presiden Joko Widodo sejak Oktober 2016 ini sangat membantu dalam meringankan beban perekonomian setempat.Hal ini sekaligus mengurangi disparitas harga jual BBM di kota-kota besar dengan daerah pelosok.""Intinya adalah masyarakat bisa membeli BBM dengan harga yang sama dengan harga BBM di kota besar,"" katanya.Hingga 2019 lalu sebanyak 170 titik BBM Satu Harga yang dibangun baik  Pertamina maupun BU swasta.Baca juga: Jika Terjadi Kecelakaan Jangan Biasakan Menonton, Ini Alasannyaistimewa Stasiun pengisian bahan bakar umum (SPBU) satu harga resmi diluncurkan di Pulau Maya, Kabupaten Kayong Utara, Kalimantan Barat (Kalbar), Rabu (17/6/2020).Kementerian ESDM memproyeksikan hingga tahun 2024 akan ada penambahan 330 titik, yakni 83 titik di 2020, 76 titik di tahun 2021, 72 titik di 2022, 56 di tahun 2023, dan 43 di tahun 2024.Khusus tahun 2020, 83 titik ini akan dibangun semuanya oleh Pertamina dengan rincian, Sumatera 17 titik, Nusa Tenggara 16 titik, Kalimantan 12 titik, Sulawesi 8 titik, Maluku 16 titik, dan Papua 14 titik.""Pemilihan diprioritaskan untuk wilayah yang paling mendesak dan mempertimbangkan kesiapan daerah mengingat masih banyak kecamatan yang belum menikmati akses,"" ucap Ego.Ia kemudian berharap PT Pertamina (Persero) dan pemasok swasta lainnya dapat menjaga penyaluran BBM ke berbagai wilayah meski di tengah pandemi Covid-19. ",otomotif
"Mencuci mobil secara rutin merupakan salah satu perawatan kendaraan yang efektif serta mudah dilakukan. Sebab, hal ini bisa dilakukan sendiri di rumah.Membersihkan mobil berguna untuk memastikan bahwa tidak ada kotoran, debu, hingga benda lainnya yang menempel baik pada eksterior maupun komponen tertentu seperti karet wiper hingga kaki-kaki.Pasalnya, jika kotoran menempel pada beberapa titik di mobil dalam waktu yang cukup lama akan menimbulkan kerusakan. Kendati demikian, dalam mencuci mobil sendiri ada yang harus diperhatikan agar pengerjaannya optimal.Baca juga: Jika Terjadi Kecelakaan Jangan Biasakan Menonton, Ini Alasannyatheconversation.com Ilustrasi cuci mobil manual""Pertama, jangan mencuci mobil di bawah sinar matahari langsung. Hal ini bisa membuat body dan kaca mobil banyak noda kerak air yang mengering. Lebih jauh, itu bisa membuat jamur,"" kata Presiden Direktur TOPCOAT Indonesia, Christopher Sebastian kepada Kompas.com belum lama ini.Kemudian, jauhi penggunaan sabun cuci piring untuk mencuci mobil. Prilaku tersebut bisa membuat cat mobil menjadi kusam dan banyak goresan karena PH yang dimilikinya begitu tinggi. Gunakanlah shampo khusus dengan PH rendah.Christopher melanjutkan, ketika sedang mencuci mobil sebaiknya menggunakan dua ember yang berbeda. Satu ember untuk shampo dan satu ember lagi berisi air bersih untuk membilas, sehingga kotoran tidak akan tercampur.“Cara membersihkan mobil setelah dibasahi dan diberi shampo yang benar adalah dengan gerakan dari atas ke bawah, jangan menggunakan gerakan sebaliknya atau gerakan memutar, karena hal tersebut akan menyebabkan debu dan kotoran menyebar atau kembali ke permukaan,” ujar Christopher.Baca juga: Ingat Jurus 3R Saat Memakai Sabuk Pengaman Cuci mobil bagian kolong dengan hidrolikSetelah dibilas, lap seluruh mobil hingga kering menggunakan kain plas chamois atau yang biasa dikenal dengan sebutan kanebo.“Jangan menurunkan jendela mobil sebelum kering. Ketika kaca diturunkan sebelum kering, maka akan banyak tetesan air di kaca jendela yang turun ke body mobil yang akhirnya akan mengering dan membuat flek air,” ujar dia.""Kemudian pastikan juga lap tidak kotor, jadi tidak menimbulkan goresan halus di mobil. Jangan lupa juga aplikasikan vakum untuk bagian interior mobil,"" lanjut Christopher. ",otomotif
